,commit,pred,prob,label,fold
354,d45e05d58471cf383eb83bbc1135dc9f59184140,0,0.03,0,3
355,5adce14980673c4679a58a98f75d9fb300557c1b,0,0.06,0,3
356,5839d3e01167a794c347091a6b56d028a8c24613,0,0.0,0,3
357,fef34b82eb4ec75afc2c50716a8959f3194ca815,0,0.005,0,3
358,87c4b35e52d7a419ca42aad26a011cb681f6bbe6,0,0.0,0,3
359,0698ab208a6fe1bc791f463e1f05d7acd2fe38a9,0,0.01,0,3
360,34b9c73a6d4a1c91c92b59e3f0d188b9a74a607c,0,0.04,0,3
361,ac719ec4ab1b3348489e40a56ac1905e69d16a9c,0,0.025,0,3
362,a14051481e520da590e49464f66caa4419398c59,0,0.015,0,3
363,0714795b6fd29dd895d65a6e7397ee7f768cb1bf,0,0.23,0,3
364,c090db27a496c00c1c28bf22e54cc57b7f593298,0,0.015,0,3
365,ab1bf739dab2d8290ee19857344330088ea1ebd5,0,0.015,0,3
366,000bac6b9484209a2e0fda4586b2def38b6f9108,0,0.03,0,3
